"band","rank"
"http://dbpedia.org/resource/Prong_(band)",4.72014
"http://dbpedia.org/resource/Pink_Lady_(band)",4.7167
"http://dbpedia.org/resource/Crazy_Horse_(band)",4.71374
"http://dbpedia.org/resource/TISM",4.7117
"http://dbpedia.org/resource/Beatsteaks",4.70956
"http://dbpedia.org/resource/The_Band_Perry",4.70899
"http://dbpedia.org/resource/British_Sea_Power",4.70254
"http://dbpedia.org/resource/Voivod_(band)",4.69649
"http://dbpedia.org/resource/The_Tubes",4.69435
"http://dbpedia.org/resource/The_Incredible_String_Band",4.69307
"http://dbpedia.org/resource/Survivor_(band)",4.69211
